[2026-08-04 23:03:14] 开始执行论文搜索任务
搜索关键词: code
搜索日期范围: 2026-08-03
正在获取论文...
arXiv 请求失败: HTTPSConnectionPool(host='export.arxiv.org', port=443): Max retries exceeded with url: /api/query?search_query=lastUpdatedDate%3A%5B202608030000+TO+202608032359%5D&sortBy=relevance&sortOrder=descending&max_results=1000 (Caused by ReadTimeoutError("HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=20)"))
[IEEE] 2026-8-3 | Closed-Loop Common Mode Current Mitigation for Transformerless Current-Source Soft Open Points
[NO] 799/1000 | Research on Adaptive Thermal Management Scheme for Hydrogen Fuel Cell Combined Heat and Power System
[NO] 800/1000 | Front Cover
[NO] 801/1000 | RegTrack: Simplicity Beneath Complexity in Robust Multi-Modal 3D Multi-Object Tracking
[NO] 802/1000 | Time--Frequency Channel Prediction in Intelligent High-Speed Railway Communication Systems
[NO] 803/1000 | Epistemic Uncertainty-Oriented Data Augmentation via Evidential Granulation
[NO] 804/1000 | Title page
[NO] 805/1000 | Toward Resilient System-Level Explainable AI in Defense System-of-Systems: Gap-Aware Confidence Recalibration
[NO] 806/1000 | Intelligent Real-Time Control of Electrostatic Precipitators based on Neural Network Modeling
[NO] 807/1000 | A Next Generation CP-ABE Framework: AI-Powered Behavior Analysis and Zero Trust Framework
[NO] 808/1000 | Version Age in Multi-Process Gossip Networks Under Distributed Sensing
[NO] 809/1000 | Efficient Deep Demosaicing with Spatially Downsampled Isotropic Networks
[NO] 810/1000 | Terahertz Topological Valley Photonic Crystals with Polymer-Filled Bearded Interface for Robust Waveguiding in 6G Applications
[NO] 811/1000 | DP-KF: A Dual-Stage Personalization Kalman Filter for Human Joint-Angle Prediction
[NO] 812/1000 | Technical Program Committee
[NO] 813/1000 | Hybrid Egret-Sooty Tern Optimization Framework for QOS-Aware and Energy-Efficient Routing in Vanets
[NO] 814/1000 | An Enhanced Deep Learning Framework for Real-Time Object Detection and Waste Classification Using YOLOv8 &amp; ViT
[NO] 815/1000 | An Effective Continual Few-Shot Video Learning for Dynamic and Resource-Limited Consumer Edge Environments
[NO] 816/1000 | Retraction Notice: Object Detection using TensorFlow
[NO] 817/1000 | Fractionally Spaced Lattice Equalization of Time-Varying Underwater Channels
[NO] 818/1000 | Sentinel-1/2 Fusion and Multi-Year Joint Training for Consistent Cross-Year Mangrove Mapping and Blue Carbon Assessment in a Tropical Intertidal Estuary
[NO] 819/1000 | Integrating Loading Temporal Characteristics and History into Strain-adaptive Bone Remodeling for Improved Prediction of Tibial Peri-prosthetic Bone Mineral Density
[NO] 820/1000 | Hypergraph-Structured Variational Inference for Next-Basket Recommendation
[NO] 821/1000 | Agent-Native Applications: A New Computing Paradigm
[NO] 822/1000 | Agentic AI in Healthcare 5.0: Reference Architecture, Applications, and Challenges
[NO] 823/1000 | Pilot-Aware Physics-Guided Transformers for Efficient MIMO Channel Estimation
[NO] 824/1000 | DCRF-Net: Dual-Observation Consistency Residual Feedback Network for Hyperspectral and Multispectral Image Fusion
[NO] 825/1000 | Protection-Strategy-Based Distributed State Estimation for Nonlinear Complex Networks Against Random False Data Injection Attacks
[NO] 826/1000 | MedHallTune: An Instruction-Tuning Benchmark for Mitigating Medical Hallucination in Vision-Language Models
[NO] 827/1000 | FusionNet: Multi-Spectral and Thermal Deep Learning Fusion for Cement Plant Detection Using a Physics-Aware Geological Ratio
[NO] 828/1000 | Orientation-Dependent Heteroepitaxy and Growth-Mediated Stabilization of (111) Rutile GeO on Rutile TiO by MOCVD_supp1-3719571.docx
[NO] 829/1000 | BitSplat: An Efficient 3D Gaussian Splatting Architecture via Bit-Level Hardware-Algorithm Co-Optimization
[NO] 830/1000 | Overcoming Catastrophic Forgetting in Dynamic Traffic Forecasting via Sub-Graph Continual Spatiotemporal Learning
[NO] 831/1000 | Weighting-Factor-Free Sequential Predictive Torque Control Using Virtual Vectors in Six-Phase IM
[NO] 832/1000 | Physics-guided Siamese Neural Networks for Continuous Degradation Severity Evaluation of Vehicle Suspension Dampers with a Minimal Sensor Set
[NO] 833/1000 | Safety-Critical Composite Attitude Control for Vleo Satellites Under Composite Disturbances
[NO] 834/1000 | Finite-Horizon Communication Scheduling under Packet Drops
[NO] 835/1000 | Explainable Multimodal Deep Learning for MRI-based Brain Disorder Diagnosis
[NO] 836/1000 | Adaptive Monitoring of Industrial Processes Under Varying Operating Conditions via Anomaly-Sensitive Continual Learning
[NO] 837/1000 | Shared-Aperture Omnidirectional Multiband Base Station Antenna Based on Transmitted FSS Surface
[NO] 838/1000 | ClusterLess: Deadline-Aware Serverless Workflow Orchestration on Federated Edge Clusters
[NO] 839/1000 | LS-PolypSeg: A Parameter-Efficient LoRA-Enhanced SAM3 Framework for Polyp Segmentation
[NO] 840/1000 | Crossing the Sim-to-Real Barrier in RL for Quadrotor Control
[NO] 841/1000 | Actor–Critic Learning Based Constrained Control for a Quadrotor UAV System
[NO] 842/1000 | Fault Detection of Wind Turbine Bearings via Acoustic-Vibration Multimodal Fusion Based on Cooperative Component Analysis
[NO] 843/1000 | Early Detection of Employee Stress using Adaptive Multimodal Behavioral Analytics and Attention-based Deep Learning
[NO] 844/1000 | Multi-UAV Prescribed Time Lag Consensus Control Via Adaptive Weight Pigeon-Inspired Optimization
[NO] 845/1000 | Multimodal Infusion Tuning for Large Models
[NO] 846/1000 | Research on the Abnormal Line Loss Recognition Method for Distribution Networks Based on the GAT—SVDD Algorithm
[NO] 847/1000 | Coordinated Optimization of Multi-Island Energy Systems with Internal Carbon Trading
[NO] 848/1000 | Two-Level Improved Adaptive Sliding Mode Control for PMSM Servo Drives
[NO] 849/1000 | A Four-Stage Co-Optimization Framework for Island Wind-PV-Hydrogen-Methanol Scheduling
[NO] 850/1000 | Interpretable Soil-Robust Bipedal Locomotion on Tilled Soils with Material Curriculum and a Stance-Gated Slip Reward
[NO] 851/1000 | Adaptive Voltage Regulation Control for PV-Dominated Microgrids Without Energy Storage
[NO] 852/1000 | A Multi-Stage Fast Pre-Synchronization Method Based on Improved SRF-PLL and Phase Pre-Compensation
[NO] 853/1000 | Research on End-to-End Bearing Fault Diagnosis Based on Wavelet Packet Transform and Multi-Scale Convolutional Neural Network
[NO] 854/1000 | Optimizing Sales Representatives’ Visit Schedules Using a Heuristic Approach: A Case Study in the Pharmaceutical Sector
[NO] 855/1000 | f-EVOVAQ: A GPU-based Framework for Evolutionary Training of Variational Quantum Algorithms
[NO] 856/1000 | AI-Based Tools for Legal Data Extraction using Deep Learning Techniques
[NO] 857/1000 | Graph-Based Algorithm for Label Noise Detection and Correction in Cervical Cytology
[NO] 858/1000 | Dynamic Maintenance Optimization for Electric Multiple Units Under Extreme Environments: A Multi-State Competing Risk Approach
[NO] 859/1000 | Hierarchical Early Warning of Multi-Period Grid Balance Risk Considering Wind Power Uncertainty
[NO] 860/1000 | Research on Adaptive Gait Control Algorithm for Hexapod Robots Facing Complex Terrain of Farmland
[NO] 861/1000 | Learning Query-assisted Multiple Prototypes for Few-shot Medical Image Segmentation
[NO] 862/1000 | The DMD-based non-Euclidean Descriptor for Limb Movement Decoding in Pattern Recognition System
[NO] 863/1000 | SDformer: Fusing Series Decomposition for Superior Long-Term Time Series Forecasting
[NO] 864/1000 | Multi-Contextual State Space Models for Compressive Light Field Reconstruction over Coded Aperture
[NO] 865/1000 | Stochastic Watermarking Protection Strategy for CPSs Under Linear Stealthy Attacks
[NO] 866/1000 | High-Strength TPU-Based Flexible Capacitive Compressive Stress Sensors via Hot-press Integration
[NO] 867/1000 | Spiking Morphological Mamba for Hyperspectral Image Classification
[NO] 868/1000 | SSK-RIM: A novel Intensity-Spatial Modulation Scheme for Modulatable IRS-Aided MIMO-VLC
[NO] 869/1000 | Vulnerability of Time-Series AI Detectors to Physics-Informed Poisoning Attacks
[NO] 870/1000 | Frequency Heterogeneity in Radial Power Systems With High Penetration of Inverter-Based Generation
[NO] 871/1000 | DriverPose: A Spatio-Temporal Convolutional Network for 3-D Driver Pose Estimation
[NO] 872/1000 | Multi-task Learning Prediction-Assisted Multi-load Multiobjective Receding Horizon Optimization for Integrated Energy Systems
[NO] 873/1000 | Physics-Embedded Graph Convolutional Network with Topology-Adaptive Transfer Learning for Power Flow Prediction
[NO] 874/1000 | A Low Scan Loss Dual-Polarized Millimeter-Wave Phased Array with Metallic Pin Array-Generated Beam Shaping
[NO] 875/1000 | FedRansomX: Federated and Explainable Deep Learning for Privacy-Preserving Ransomware Detection
[NO] 876/1000 | Hybrid Quantum–Classical Framework for Quantum Complexity
[NO] 877/1000 | Novel Convolutional Neural Network (CNN) Augmented Reality Apps: Mobile Gesture Interpretation and Real-Time Scene Interpretation
[NO] 878/1000 | An Artefact-Based Framework for Operational Context Alignment in AI Systems Engineering
[NO] 879/1000 | An Improved U-Net Model for Multi-Class Defect Detection in Automotive LED
[NO] 880/1000 | Privacy-Preserving Distributed Estimation of Global Storage Capacity via Dynamic Differential Privacy
[NO] 881/1000 | Investigating Semiconductor Sulfur-Based Gas Sensor Conditions for Real-Time Algae Pollution Detection
[NO] 882/1000 | Ensemble Learning for Soil NPK Classification From Multispectral Satellite Imagery: A Dual-Model Approach for Precision Agriculture in Tamil Nadu
[NO] 883/1000 | Efficient KV Cache Migration for Geo-Distributed LLM Inference in Collaborative Edge Computing
[NO] 884/1000 | Satellite Swarm Technologies to Provide Direct-to-Device 6G Connectivity
[NO] 885/1000 | VideoForge: Efficient Domain Adaptation for Video Generation Through Quality-Driven Rewards and Enhanced LoRA
[NO] 886/1000 | Minimizing Time Derivative of Loss for Efficient Generalization Enhancement With Applications to Nickel–Cobalt Alloy Defect Detection
[NO] 887/1000 | Speech-to-Speech Translation Evaluation: A Systematic Analysis and Multi-Dimensional Metrics
[NO] 888/1000 | Detecting Deepfake Talking Heads from Facial Biometric Anomalies
[NO] 889/1000 | Web Server-Browser Interaction as a Pedagogical Tool for Computer Networks Education
[YES] 890/1000 | Optimized Memory Tagging on Ampereone ® Processors
[NO] 891/1000 | Logcosh Super-Twisting Control for Path Planning and Following
[NO] 892/1000 | Risk Analysis of Dangerous Driving Behaviors on Highways: A Prediction-Based Driving Risk Assessment Framework
[NO] 893/1000 | Surgical robot skill learning based on safety adaptive reinforcement
[NO] 894/1000 | PowerGrad: Hierarchical Power Management for Power-Limited ML Inference Clusters
[NO] 895/1000 | Automated Classification of Over-the-Counter Medications and Dietary Supplements Based on a Pre-Trained MobileNetV2 Model
[NO] 896/1000 | CHURI: Contour-Gated, Resource-Intelligent Retail Tracking System
[NO] 897/1000 | Hybrid MedSeg Framework for Explainable Multiclass Brain Tumor MRI Classification Using Transfer Learning
[NO] 898/1000 | Adaptive Federated Learning with Full-Duplex and Active Control
[NO] 899/1000 | Synergizing Geometric Fabrics with Population-Based Reinforcement Learning for Dexterous Manipulation of Articulated Objects
[NO] 900/1000 | Motion-Aware Low-Power Wearable Photoplethysmography System with Metamaterial-Enhanced Wireless Telemetry
[NO] 901/1000 | Efficient Deep Visual Representation Learning for Image-Based Sentiment Analysis
[NO] 902/1000 | Less is More: Agentic Prompt Design for Safe VLM Action Selection
[NO] 903/1000 | CAMD-HER: Competence-Aware Multi-Dimensional Curriculum Hindsight Experience Replay for Sparse-Reward Dexterous Control
[NO] 904/1000 | A Transformer-Based Approach for Nitrate Concentration Estimation in a Pilot-Scale Denitrification Reactor
[NO] 905/1000 | Adaptive Ensemble Model for Enhanced Retail Demand Prediction using Error-based and Diversity-based Metrics (EDM) Evaluation
[NO] 906/1000 | Narrow-Baseline Binocular Endoscopic System and Three-Dimensional Reconstruction Method
[NO] 907/1000 | Research on Simulated Annealing Algorithm-Assisted Obstacle Avoidance Strategy and Platformization of Manipulator
[NO] 908/1000 | Impact of Localization Errors on Deep Learning Models for Wideband Spectrum Monitoring
[NO] 909/1000 | Safe Trajectory Planning Based on LLM Reasoning and Dynamic Gradient-Guided Diffusion Models
[NO] 910/1000 | STEC: A Spatio-Temporal Entropy Coverage Metric for Evaluating Sampled Video Frames
[NO] 911/1000 | Message from the Industry Track Chair: ISCA 2026
[NO] 912/1000 | Resilient UAV Swarm Control via Starling-Inspired Attack Containment
[NO] 913/1000 | Congestion Adaptive Load Balancing with in-Network Reordering for Datacenter Networks
[NO] 914/1000 | A Genetic Algorithm with Observation Window Refinement for Earth Observation Scheduling
[NO] 915/1000 | FEDBUD: Joint Incentive and Privacy Optimization for Resource-Constrained Federated Learning
[NO] 916/1000 | Privacy-Preserving Fixed-Time Formation Control of Heterogeneous UAV–UGV Systems under DoS Attacks
[NO] 917/1000 | Learning to Interact: Socially Adaptable and Risk-Aware Trajectory Planning Via Inverse Reinforcement Learning
[NO] 918/1000 | Competitive Caching for Distributed Data Access
[NO] 919/1000 | Retraction Notice: An Atom Quest Optimizer for CNN to Distinguish IDs in SDN and IoT Eco System
[NO] 920/1000 | Group evasive attack on consensus trajectories against directed connected networks
[NO] 921/1000 | Satellite-Based Detection of Looted Archaeological Sites Using Machine Learning
[NO] 922/1000 | Hybrid CNN-GRU for Spatiotemporal DoS Detection in Wireless Sensor Networks
[NO] 923/1000 | Hardware-Aware Runtime Detection of Soft-Error Anomalies in DPU-Accelerated Neural Networks
[NO] 924/1000 | Interactive Learning for Digital VLSI Design Course: A Quiz-based Approach using MIT App Inventor
[NO] 925/1000 | SVE-Based Acceleration of Homomorphic Encryption Arithmetic on ARM Neoverse Processors
[NO] 926/1000 | Ethical and Intelligent Procurement: How AI Reduces Risk, Bias, and Inefficiency in Global Supply Networks
[YES] 927/1000 | Random-Access Hardware Sequence Compression
[NO] 928/1000 | Research on Dynamic Prediction Model of Power Industry Capacity Expansion Based on Multi-source Time Series Data Fusion
[NO] 929/1000 | Reactive Planning for Air-Ground Collaboration Based on Linear Temporal Logic
[NO] 930/1000 | Bias-Correction Least Squares Identification of Errors-in-Variables Hammerstein Systems with MA Colored Input Noise
[NO] 931/1000 | Attention-Enhanced Artificial Potential Field with Deep Reinforcement Learning for Multi-UAV Cooperative Pursuit
[NO] 932/1000 | Retraction Notice: Lung Cancer Detection and Classification Using Machine Learning Algorithm(CNN)
[NO] 933/1000 | nnMobileNet++: Towards Efficient Hybrid Networks for Retinal Image Analysis
[NO] 934/1000 | Transformation of Archives Intelligent Services Driven by Large Language Models: Framework, Pathways, and Prospects
[NO] 935/1000 | Data-Driven Adaptive Input Shaping for Vibration Suppression of Flexible Manipulators
[NO] 936/1000 | 
[NO] 937/1000 | Retraction Notice: E-Voting Based on Face Recognition Using KNN Classifier
[NO] 938/1000 | SPDF-Net: Shared-Representation Preservation for RGB-D Cross-Modal Person Re-Identification_supp1-3719602.pdf
[NO] 939/1000 | Adaptive Poisson-based Genetic Algorithm for Multiple Unmanned Surface Vessels Path Planning Problem
[NO] 940/1000 | Recent Advances in Robot-Assisted Flexible Bronchoscopy: A Review
[NO] 941/1000 | Operational Space Flexibility Enhancement of Redundant Manipulators via Inverse-Free Neurodynamic Control
[NO] 942/1000 | LLM-Augmented Spatio-Temporal Occupancy-Aware Multi-UAV Scheduling Using OSM-Derived Geospatial Data for Smart-City Last-Mile Delivery
[NO] 943/1000 | Table of Contents
