[2026-08-03 23:00:04] 开始执行论文搜索任务
搜索关键词: code
搜索日期范围: 2026-08-02
正在获取论文...
[IEEE] 2026-8-3 | Closed-Loop Common Mode Current Mitigation for Transformerless Current-Source Soft Open Points
[NO] 748/1000 | Integrating Large Language Models and Reinforcement Learning for Efficient Home Energy Management
[NO] 749/1000 | H2C: Hippocampal Circuit-Inspired Continual Learning for Lifelong Trajectory Prediction in Autonomous Driving
[NO] 750/1000 | Towards Synergistic Process Improvement in Healthcare: Comparative Insights from Lean, TQM, and Discrete Event Simulation
[NO] 751/1000 | Total focus delay multiply and sum: a real-time nonlinear approach to ultrasonic phased array imaging
[NO] 752/1000 | Noisy Speech Recognition with Perceptual Features and Transformer Architecture
[YES] 753/1000 | A Survey of Intelligent Testing Technologies for Aerospace Applications
[NO] 754/1000 | Beam-Aware UAV Association for Aerial Highways in NTN-Enabled 5G Networks
[NO] 755/1000 | Cryogenic Test of First batches of Superconducting Gantry Magnet for Miniaturized Heavy-Ion Facility
[NO] 756/1000 | WTSEConv1d-Net: A Robust One-Dimensional Signal Recognition Framework for Distributed Acoustic Sensing
[NO] 757/1000 | Secure Load Frequency Control of Power Systems With Renewable Energy and Cyber Attacks Based on Resilient High-Order Control Barrier Functions
[NO] 758/1000 | A Two-Stage Economic Dispatch Model for Data Centers Participating in Demand Response and Frequency Regulation
[NO] 759/1000 | Modeling and Analysis of a Novel Cascaded Brushless Power-Fed PM Adjustable Speed Coupler
[NO] 760/1000 | RJADNet: A Structure-Aware Multi-Joint Network With Topology-Constrained Aggregation for Industrial Robot Anomaly Detection With Compositional Generalization Under Imperfect Sensing
[NO] 761/1000 | Preface
[NO] 762/1000 | A Practical Framework for Federated Fuzzy Clusterwise Regression, Preprocessing and Hyperparameter Tuning
[NO] 763/1000 | Machine Learning-Enhanced Detection and Mitigation of Adversarial Attacks in RIS-Assisted IoT-Satellite Communications
[NO] 764/1000 | Fully Distributed Event-Triggered Adaptive Leaderless Consensus for Heterogeneous MIMO MASs With Parametric Uncertainties Under Directed Topology
[NO] 765/1000 | A Stability-Regularized GSWOA-ELM with Structure-Parameter Co-Optimization for Lithium-Ion Battery Capacity Prediction
[NO] 766/1000 | The Multi-Modulation Orchestrator (MMO): Enabling Native Wi-Fi and IoT Convergence through Heterogeneous PHY Orchestration
[NO] 767/1000 | Minimum Voltage Error Overmodulation Scheme for Five-Leg Dual-Motor Drive System
[NO] 768/1000 | The Impact of Altruism in Symmetric Two-Strategy Population Games
[NO] 769/1000 | Assessment of Co-Firing Coal Power with Green Ammonia
[NO] 770/1000 | When Prompts Fail to Differentiate: Understanding Discriminative Power in LLM Agent Evaluation
[NO] 771/1000 | Coordinated Energy Storage Sizing and Power Quality Governance for Rural High-Penetration PV Systems Under Multi-Disturbances
[NO] 772/1000 | Operating Mode Analysis of a Two-Module Three-Level Boost Converter for Renewable Energy Applications Under Mismatched Input Powers
[NO] 773/1000 | Cut Topology-Based FPGA Logic Architecture with Powerful Logic Capacity and Area Efficiency
[NO] 774/1000 | Collab-REC: An LLM-based Agentic Framework for Balancing Recommendations in Tourism
[NO] 775/1000 | Enhancing Myanmar Sign Language Translation Through Transfer Learning, Self-training, and Error Correction
[NO] 776/1000 | Improved Artificial Bee Colony Algorithm for Collaborative Car Sequencing in Consumer Electronics Manufacturing Under Mass Customization
[NO] 777/1000 | Context-Aware Embedding Masking Based on Reinforcement Learning for Semantic Multiplexing
[NO] 778/1000 | A Neural Network-Based Model Order Reduction Methodology with Harmonic Forecasting for Parametric Nonlinear Magnetodynamic Simulations
[NO] 779/1000 | Functional Photonic Materials for Next-Generation Waveguide Sensors: Nonlinear, Atomically Thin, and Piezoelectric Platforms: A Review
[NO] 780/1000 | SAR-ERA: An Efficient Rendering Architecture for Real-Time Synthetic Aperture Radar Synthesis
[NO] 781/1000 | Temporal Fuzzy Safety Margin Degradation for Early Warning in Cyber-Physical Systems
[NO] 782/1000 | Profile Hidden Markov Models for Modeling Pediatric Palliative Care Pathways
[NO] 783/1000 | Exploring Spatio-Temporal Periodic Patterns: A Multi-Period Bus Stop Flow Prediction Framework
[NO] 784/1000 | Multi-Task Arabic Speech Modeling for Secure Voice Commands
[NO] 785/1000 | Front Cover
[NO] 786/1000 | STAGE: Spatio-Temporal Aggregation via Graph Embedding for Multi-Agent Reinforcement Learning in Industrial Optimization
[NO] 787/1000 | A Two-Step Iterative Local Search for the Harvester Scheduling Problem with Splittable Workloads
[NO] 788/1000 | A Hybrid Lumped-Parameter and Analytical Thermal Model of MW-Class Water-Cooled Permanent Magnet Synchronous Machine
[NO] 789/1000 | Transformer based phoneme sequence prediction from SSL features for Arabic language
[NO] 790/1000 | Dynamic Risk Modelling of Musculoskeletal Disorders (MSDs)
[NO] 791/1000 | Fuzzy Reliability Redundancy Allocation Problem Using Immigrants-based Multifactorial Evolutionary Algorithm
[NO] 792/1000 | ICAHS 2025 Copyright Page
[NO] 793/1000 | ICAHS 2025 Copyright Page
[NO] 794/1000 | 2026 12th International Symposium on System Security, Safety, and Reliability (ISSSR)
[NO] 795/1000 | Characterization of a Non-Bionic Heavy-Duty Bipedal Robot with Parallel Leg Mechanisms
[NO] 796/1000 | A new methodology for the classification of exons and introns by MLP based on multifractal features
[NO] 797/1000 | Certificate-Guided UAV Sensing for Executable Risk-Limiting OPF in PV-Rich Distribution Systems
[NO] 798/1000 | A 44.4% DC-to-RF Efficiency Harmonic-Controlled 60-GHz Frequency Tripler in GaAs pHEMT
[NO] 799/1000 | Research on Trading Strategies for Wind Power-Pumped Storage Joint Participation in Spot Market and Green Certificate Market Considering Market Risks
[NO] 800/1000 | Visual-Based Flower Counting: Techniques and Applications
[NO] 801/1000 | Back cover
[NO] 802/1000 | Fixed-Time Fault-Tolerant Control for Small UUV With Dual-Layer Evolving Performance Boundary Under Full-State Constraints
[NO] 803/1000 | Transport Capacity Planning for Shared Passenger–Freight Transportation in High-Speed Rail Systems With Uncertain Demand
[NO] 804/1000 | An Integrated Nine-Dimensional Framework for Pharmaceutical Digital Transformation : I9D-PDT
[NO] 805/1000 | Wideband (2:1) Phase Shifter for Reconfigurable Intelligent Surfaces With Linear Phase Control
[NO] 806/1000 | Collaborative Optimization Model for Defect Detection and Power Prediction in Distributed Photovoltaic Systems
[NO] 807/1000 | The architectural approach at the service of the Promotion of Public Health Services in Tunisia. Case of Manouba governorate
[NO] 808/1000 | Program Committee
[NO] 809/1000 | CSA-SHE: Channel and Spatial Attention with Selective Homomorphic Encryption for Privacy-Preserving Semantic Communication in Space-Air-Ground Integrated Networks
[NO] 810/1000 | TALB-MAPPO: A Time-Aware and Load-Balanced Multi-Agent Reinforcement Learning Framework for Collaborative Robotic Grinding_supp1-3719201.mp4
[NO] 811/1000 | AGMN: A Data-Driven Adaptive Gated Multimodal Model to Assist in the Analysis of Lung Cancer Subtype Classification
[NO] 812/1000 | Fatigue Damage Evolution and Reliability Assessment of Wind Turbine IGBT Modules in Humid and Hot Environments
[NO] 813/1000 | ICAHS 2025 Copyright Page
[NO] 814/1000 | Design and Implementation of a Microgrid Simulation System Based on STM32
[NO] 815/1000 | ICAHS 2025 Copyright Page
[NO] 816/1000 | PDC Output Feedback Control of T–S Fuzzy Systems with Premise Selection and Performance Constraints
                    <sup>*</sup>
[NO] 817/1000 | Developing a Mobile Application and Dashboard for Proactive Management of Patient No-Shows via Geolocation and Dynamic Scheduling
[NO] 818/1000 | A Privacy-Preserving Architecture Integrating Federated Learning and Digital Twins for Diabetes Care
[NO] 819/1000 | Synergistic regulation of radiation and scattering of patch antenna based on metasurfaces functional partitioning loading methodology
[NO] 820/1000 | AutoPSO: A Meta-Framework for Automated Particle Swarm Optimization
[NO] 821/1000 | An advanced detection method for assessing aging state of composite insulators under pollution cover
[NO] 822/1000 | Remote estimation of SpO
                    <sub>2</sub>
                    from facial video using iPPG and machine learning-based regression
[NO] 823/1000 | Intelligent Vehicle Fault Diagnosis and Maintenance Optimization Based on Transformer and Reinforcement Learning
[NO] 824/1000 | 2026 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE)
[NO] 825/1000 | Behavioral and Mechanistic Analysis of Lightweight INT8 Multilayer Perceptrons on Rare Classes for IIoT Intrusion Detection_supp1-3719067.pdf
[NO] 826/1000 | Robust Transceiver Design for RIS-Aided mmWave Systems Under Hardware Impairments and CSI Uncertainty
[NO] 827/1000 | A Cost-Efficient Chaotic Neuron for Learning Enhancement in Spiking Neural Networks
[NO] 828/1000 | Design and Experimental Study of an Automated Tea Rolling Machine Based on PLC
[NO] 829/1000 | Automatic Cable Defect Detection Method Based on Improved YOLOv8
[NO] 830/1000 | Gamification in STEM Education: Interactive 3D Simulation of a Pumped-Storage Hydropower Plant
[NO] 831/1000 | Microwave Imaging Based on Scattered Field Diversity Using Randomly-Switched Dipole Reflectarray
[NO] 832/1000 | FSSM-ResNet: Hair-Aware Skin Lesion Segmentation with Embedded Fuzzy Structural Suppression
[NO] 833/1000 | ICAHS 2025 Copyright Page
[NO] 834/1000 | Fuzzy-Driven Weighting Policy for Adaptive Federated Learning on non-IID Data
[NO] 835/1000 | Lightweight 3D Object Detection via Mamba-Based Knowledge Distillation_supp1-3719203.mp4
[NO] 836/1000 | Energy-Efficient THz Sensing with Hybrid THz/VLC Communication Under Human Blockage Effects
[NO] 837/1000 | PGDNet: Prior Guided Dual-Domain Fusion Network for Infrared Small Target Detection
[NO] 838/1000 | RAPG: Relation-Aware Progressive Pseudo-label Generation for Cross-subject MI-EEG Recognition_supp1-3713522.pdf
[NO] 839/1000 | Temporal–Variable Transformer with Adaptive Cross-Stream Gated Fusion for Multivariate Time Series Classification
[NO] 840/1000 | An Entropy Weight and TOPSIS Based Assessment of Digital Economy Development and its Effects on Economic Growth and Employment Structure Optimization: A Case Study
[NO] 841/1000 | A Dual-Scale Decoupled Framework for Ionospheric Storm Anticipatory Prognosis
[NO] 842/1000 | Robust Switched Control with Guaranteed Cost of a Furuta Pendulum Prototype using T-S Fuzzy model*
[NO] 843/1000 | Toward Agentic-Integrated Low-Altitude Wireless Networks: From Large AI Models to Autonomous Agents
[NO] 844/1000 | Personalized Activity Profiling in Post-Stroke Care via Explainable Evidential Clustering
[NO] 845/1000 | Multi-Agent Swarm Optimization Method with Contribution-Based Cooperation for Distributed Multi-Target Localization and Data Association
[NO] 846/1000 | Research on Microgrid Optimization and Dispatch Technology Using Attention-based Multi-Agent RL for Electricity Spot Market
[NO] 847/1000 | Interval-Valued Epistemic Reasoning for Hallucination-Aware Language Models
[NO] 848/1000 | Measure derivatives induced by the Maximal chain-based integral
[NO] 849/1000 | Intelligent Bezier Curve Fitting Method in the Development and Design of Mechanical Structure
[NO] 850/1000 | ICAHS 2025 Copyright Page
[NO] 851/1000 | An Integrated Smart Coil Solution for Reflected Overvoltage Mitigation in SiC Motor-Drive Systems—Comparative Evaluation
[NO] 852/1000 | A Deep Temporal Framework for AI-Assisted Singing Vocal Coaching
[NO] 853/1000 | Automated Image-Based Measurement of Bridge Expansion Joint Gap Width Using SAM2 With a Prompt Model
[NO] 854/1000 | FedMSIS-BiDir: Federated Self-Training with Temporal Pseudo‑Label Refinement for Object Detection
[NO] 855/1000 | Agentic and Embodied UAV Relays for Satellite–Aerial Networking: End-to-End Latency-Aware Optimization
[NO] 856/1000 | Exploring Overlapping Fuzzy Partitions in Frequency-Based Fuzzy Time Series Forecasting
[NO] 857/1000 | A Quantitative and Qualitative Analysis of Data Selection Impact on Machine Learning Fairness and Utility
[NO] 858/1000 | A Study on the Dynamic Operating Characteristics of Vanadium Redox Flow Battery Under Variable Operating Conditions
[NO] 859/1000 | MAD-Based Update Filtering for Non-IID Federated Learning: Robustness Analysis under Poisoning Attacks
[NO] 860/1000 | Highly Stretchable Multiphase Composite Piezoelectret with Large Longitudinal and Transverse Piezoelectric Sensitivity for Self-powered Electromechanical Sensors_supp1-3716961.docx
[NO] 861/1000 | Residual-based attack detection in cyber-physical systems: an optimal transport viewpoint
[NO] 862/1000 | Deep Learning and Transformer-Based Models for Automatic Topic Classification: Impact of Dataset Size
[NO] 863/1000 | Learning from traditional houses in Nefta to enhance environmental quality and wellbeing in healthcare facilities
[NO] 864/1000 | Surgical Planning and Scheduling Under Uncertainty: A Comprehensive Survey
[NO] 865/1000 | Real-Time Detection of Intersection Queue Spillover Using License Plate Recognition Data: A Trajectory Reconstruction and Queue Fluctuation Analysis Approach
[NO] 866/1000 | A Protection and Fault Section Identification Scheme for MTDC Distribution System Based on Dual-Frequency Injection Signals
[NO] 867/1000 | Potassium measurement on The Atellica® Solution and The Architect® ci8200
[NO] 868/1000 | Capacity Maximization for Hybrid Beyond-Diagonal RIS-Assisted MIMO Links
[NO] 869/1000 | AI-Driven Detection of Fetal Alcohol Spectrum Disorders: A Review of Deep Learning Methods
[NO] 870/1000 | Discrete-Time Differentiator-Based Uncertainty-Compensating (DT-DBUC) Controllers for Uncertain Continuous-Time Nonlinear Systems: State- and Output-Feedback Designs
[NO] 871/1000 | Efficient fine Tuning of Whisper for Algerian Dialect Automatic Speech Recognition using Low Rank Adaptation
[NO] 872/1000 | Design and Validation of a Stationary Test Platform for Inductive Power Supply in EDS Maglev Trains via Harmonic Field Simulation
[NO] 873/1000 | System-Level Modeling and Experimental Validation of a Vanadium Flow Battery Energy Storage Unit
[NO] 874/1000 | Table of Contents
[NO] 875/1000 | Analysis and Performance Optimization of Piezoelectric Energy Harvesters in Cantilever Beams
[NO] 876/1000 | Adaptive Residual-Transformer Ensemble for Day-Ahead Net-Load Forecasting in PV-Integrated Microgrids
[NO] 877/1000 | Table of Contents
[NO] 878/1000 | Research on RFID Intelligent Maintenance System for Communication Channels in Power Grid Substations
[NO] 879/1000 | Behavioral and Mechanistic Analysis of Lightweight INT8 Multilayer Perceptrons on Rare Classes for IIoT Intrusion Detection_supp3-3719067.pdf
[NO] 880/1000 | Modified Phase-Zero-Forcing Hybrid Beamforming for mmWave Downlink Localization
[NO] 881/1000 | The Hidden Cost of Mosaic Augmentation: Electromagnetic Mismatch and Inshore False Alarms in SAR Detection_supp1-3718796.pdf
[NO] 882/1000 | A Track-Before-Detect Trajectory Multi-Bernoulli Filter for Nested Superpositional Measurements_supp1-3719138.pdf
[NO] 883/1000 | Dual Fuzzy Learning with Global-local Structure Fusion for Scalable Multi-view Subspace Clustering
[NO] 884/1000 | Analysis of Threshold Voltage Options on Single-Event Error Rates and TID Effects in 12-nm FinFET D Flip-Flops and Ring Oscillators
